,id,role_0,role_1,role_2
10239,8560,774,89,1
10240,56931,1122,33,6
10241,201633,20,0,1
10242,55086,194,3,0
10243,49,16,0,0
10244,389741,537,8,2
10245,2643,917,157,8
10246,2882,293,2,1
10247,221981,89,0,0
10248,6710,125,10,1
10249,2145,202,5,2
10250,9601,1746,387,49
10251,23114,343,16,2
10252,55857,167,6,1
10253,81557,79,4,0
10254,26053,532,10,8
10255,9451,667,49,5
10256,271981,87,11,1
10257,25778,394,18,5
10258,70892,45,10,0
10259,9969,839,93,37
10260,121053,210,11,0
10261,9742,348,5,0
10262,279,81,3,0
10263,28318,914,0,12
10264,80727,1454,13,3
10265,2888,303,13,0
10266,80764,2278,294,22
10267,3783716,4,0,0
10268,63917,30,5,0
10269,52690,33,2,0
10270,84074,59,7,0
10271,153527,1197,231,15
10272,3097,156,0,0
10273,5631,951,252,19
10274,56495,198,6,0
10275,54455,812,3,2
10276,56919,582,15,2
10277,55340,368,27,4
10278,160364,85,43,0
10279,2819,28,0,0
10280,54543,174,21,2
10281,130162,116,1,0
10282,374654,642,109,24
10283,406,639,75,7
10284,55253,220,4,0
10285,1455,1194,45,3
10286,10654,138,23,2
10287,1690,82,3,0
10288,149483,192,3,0
10289,10842,910,2,0
10290,55815,1053,5,1
10291,1959,461,37,4
10292,90861,177,8,1
10293,29107,796,10,6
10294,80209,165,0,10
10295,651,203,1,0
10296,255308,259,4,2
10297,6753,156,0,0
10298,11170,612,52,0
10299,644540,310,2,4
10300,6913,199,8,0
10301,26233,531,19,3
10302,253959,130,3,1
10303,140732,1454,1,0
10304,6782,318,11,0
10305,7582,34,0,0
10306,63027,81,0,0
10307,54812,692,10,2
10308,78294,135,1,0
10309,93343,334,4,1
10310,151568,234,1,0
10311,149603,1302,11,4
10312,607,232,0,0
10313,2295,158,1,0
10314,80201,66,1,1
10315,23420,527,15,2
10316,54918,830,13,1
10317,29997,432,47,4
10318,4650,715,21,2
10319,727851,174,6,0
10320,66404,20,2,0
10321,662,403,26,6
10322,60377,2,0,0
10323,653784,1192,49,19
10324,9278,217,10,0
10325,150383,1028,3,0
10326,139793,47,0,0
10327,65992,1106,54,2
10328,81515,165,0,0
10329,8497,27,0,0
10330,7869,254,30,4
10331,308212,6,0,0
10332,147906,4,1,0
10333,11235,1010,229,71
10334,284611,783,1,1
10335,51655,814,94,4
10336,399371,1,0,0
10337,79175,1711,14,1
10338,100008588,195,0,0
10339,84190,188,0,0
10340,388344,411,2,1
10341,1412,182,19,1
10342,341019,15,0,0
10343,146822,110,5,0
10344,79970,40,0,0
10345,408050,253,9,0
10346,54458,471,71,4
10347,11330,990,22,5
10348,3059,856,70,7
10349,5293,465,28,7
10350,320,313,20,5
10351,79594,1224,28,5
10352,668,1175,255,1
10353,852257,3,0,0
10354,79178,45,1,0
10355,91875,1599,71,5
10356,11214,1865,85,16
10357,10072,1156,32,9
10358,64788,75,19,0
10359,1825,256,1,2
10360,51542,59,1,1
10361,26045,42,5,0
10362,51112,48,10,3
10363,2909,260,11,0
10364,4041,112,22,0
10365,8566,1444,52,9
10366,74498,157,21,0
10367,150197,489,88,12
10368,644,286,27,0
10369,81790,211,12,0
10370,2217,44,0,0
10371,2257,1273,38,8
10372,7633,359,5,3
10373,29785,63,0,0
10374,196051,88,4,2
10375,85450,283,6,0
10376,255919,146,0,0
10377,65084,433,20,4
10378,100101267,215,11,3
10379,54439,829,10,1
10380,22930,389,48,6
10381,67863,39,0,0
10382,57095,270,12,1
10383,8644,93,3,0
10384,283578,659,40,0
10385,4624,257,56,2
10386,23705,211,5,0
10387,7053,263,11,1
10388,653333,513,7,4
10389,55125,1642,377,46
10390,55090,1657,222,112
10391,100033430,0,0,0
10392,64427,37,0,0
10393,3640,32,3,0
10394,9061,507,80,12
10395,6553,259,2,1
10396,4620,981,46,2
10397,7991,427,31,10
10398,23075,415,99,12
10399,2140,292,10,0
10400,6095,411,43,1
10401,91749,36,3,0
10402,5548,6,0,0
10403,23474,1024,10,0
10404,10559,17,1,0
10405,8793,956,166,6
10406,2703401,1166,48,15
10407,201161,860,13,4
10408,255738,723,58,5
10409,11261,1470,10,1
10410,6549,322,7,4
10411,7782,233,18,0
10412,201134,43,0,0
10413,18044,57,3,0
10414,51188,82,16,0
10415,6666,108,0,0
10416,52696,151,18,5
10417,54830,994,1,0
10418,246175,190,16,11
10419,22801,54,0,1
10420,286887,1399,83,11
10421,22900,1447,191,10
10422,152,275,11,6
10423,54749,179,6,0
10424,54921,1087,18,2
10425,55616,152,2,0
10426,51559,184,0,0
10427,10584,83,8,0
10428,54510,119,1,0
10429,653145,300,1,0
10430,26411,0,0,0
10431,54602,1543,50,7
10432,54908,379,30,0
10433,4234,225,37,3
10434,26952,57,1,0
10435,26071,238,0,0
10436,50838,19,0,0
10437,76707,0,0,0
10438,8575,1093,172,20
10439,721,255,3,0
10440,10052,47,0,1
10441,51444,1476,51,6
10442,1495,2833,515,51
10443,57127,220,1,0
10444,56898,40,0,0
10445,81552,243,39,0
10446,233908,1071,95,31
10447,851246,556,0,0
10448,12416,163,1,6
10449,116,83,18,0
10450,10518,12,0,0
10451,4684,606,70,3
10452,23378,687,13,3
10453,9933,3189,262,127
10454,100128252,88,0,0
10455,116444,23,0,0
10456,8496,2181,93,16
10457,8187,398,6,0
10458,363445,1,0,0
10459,242785,140,13,0
10460,7546,823,10,1
10461,85442,740,0,1
10462,23007,221,38,74
10463,42445,52,0,0
10464,23141,675,41,3
10465,18128,106,1,0
10466,230249,75,3,0
10467,18762,80,10,0
10468,81611,542,65,5
10469,129807,250,5,3
10470,114569,297,27,1
10471,27440,111,0,0
10472,26011,72,4,0
10473,4696,301,57,164
10474,23492,1114,53,11
10475,59288,104,11,6
10476,79596,2164,65,4
10477,10978,1268,73,11
10478,10644,2226,80,29
10479,8470,1406,205,41
10480,4617,429,7,6
10481,26262,650,178,3
10482,653519,178,2,1
10483,27245,1076,10,2
10484,25852,521,52,11
10485,197,272,10,0
10486,52398,293,11,1
10487,284161,141,50,5
10488,1356,148,6,1
10489,8572,174,3,0
10490,29087,44,0,0
10491,55510,340,2,0
10492,3050,1789,62,4
10493,91653,223,5,1
10494,26692,923,0,0
10495,7270,112,10,0
10496,13822,184,0,0
10497,3736,58,13,0
10498,642843,41,0,0
10499,7051,747,148,3
10500,7746,317,25,0
10501,151,66,2,1
10502,668450,196,3,30
10503,25847,298,16,31
10504,11234,397,79,9
10505,30820,60,30,2
10506,78990,1647,86,4
10507,3493,625,273,11
10508,80086,379,3,5
10509,5865,362,16,1
10510,29959,482,34,7
10511,4610,15,0,0
10512,8549,4,0,0
10513,389207,69,0,0
10514,81619,753,2,0
10515,23061,1256,26,1
10516,254887,876,2,0
10517,57305,0,0,0
10518,10911,0,0,0
10519,148103,223,4,0
10520,5169,358,20,6
10521,58491,333,10,0
10522,9825,590,14,3
10523,7291,998,90,13
10524,23240,173,8,0
10525,21938,37,0,0
10526,477,112,0,1
10527,58473,562,23,6
10528,853674,201,0,0
10529,140460,382,19,3
10530,9663,156,0,0
10531,74386,53,1,1
10532,10961,1088,45,9
10533,378884,119,2,0
10534,56978,50,0,0
10535,26018,867,16,8
10536,138199,1130,51,2
10537,4817,121,11,0
10538,60506,92,15,0
10539,221302,261,10,0
10540,442497,19,0,0
10541,3783726,1528,6,12
10542,3033,1629,44,10
10543,83440,80,6,0
10544,104130,137,0,0
10545,161,2728,144,38
10546,7581,27,2,0
10547,64782,899,81,7
10548,233276,199,17,4
10549,16328,34,3,0
10550,5576,2317,550,30
10551,76299,84,11,0
10552,223696,38,0,0
10553,4277,165,0,0
10554,10742,438,5,0
10555,283152,238,19,0
10556,152687,24,0,0
10557,317762,431,47,9
10558,56158,125,2,0
10559,25906,441,177,53
10560,6992,44,1,0
10561,165,74,0,0
10562,167127,12,0,0
10563,79064,18,0,0
10564,7597,969,131,3
10565,259234,287,37,4
10566,5831,658,54,2
10567,16563,9,0,0
10568,113251,1510,42,3
10569,954,68,8,7
10570,54799,148,1,3
10571,5511,1990,153,15
10572,70,1292,253,13
10573,68653,753,92,8
10574,196477,389,1,2
10575,2533,413,40,4
10576,7079,4,0,0
10577,2286,866,174,16
10578,386724,4,0,0
10579,57181,1217,48,0
10580,2272,456,8,2
10581,13684,10,0,0
10582,79025,789,90,3
10583,342945,55,8,4
10584,5428,58,0,0
10585,738,369,46,1
10586,4159,7,2,0
10587,66589,196,0,0
10588,5452,636,40,18
10589,285074,68,0,1
10590,4808,232,7,1
10591,92129,529,49,2
10592,50484,774,7,3
10593,221908,138,0,0
10594,1982,1120,88,12
10595,17977,0,0,0
10596,4842,727,133,14
10597,100419906,36,0,0
10598,4326,23,0,0
10599,574040,346,1,0
10600,22852,341,9,3
10601,7527,45,1,1
10602,116443,180,4,3
10603,64388,5,0,0
10604,652,74,15,0
10605,54806,1120,41,4
10606,72148,46,0,0
10607,147660,370,8,4
10608,7592,183,3,1
10609,220885,287,4,0
10610,57493,4,0,0
10611,9075,266,8,0
10612,57820,467,7,3
10613,96626,49,2,0
10614,246181,210,39,1
10615,7485,94,8,0
10616,3632,145,18,30
10617,84869,151,0,0
10618,100137049,131,2,3
10619,29952,89,1,1
10620,8625,1222,68,5
10621,79810,1030,12,1
10622,55180,792,1,0
10623,387032,91,14,5
10624,80317,89,3,3
10625,92400,80,13,0
10626,200765,942,1,0
10627,54463,352,21,0
10628,158219,52,0,0
10629,9581,189,3,0
10630,148423,170,21,0
10631,23098,162,24,4
10632,51270,200,23,0
10633,84948,75,10,0
10634,6943,231,7,1
10635,51603,865,81,2
10636,9567,1252,35,0
10637,57464,297,3,3
10638,7222,322,37,6
10639,8789,138,9,5
10640,54903,1298,248,21
10641,2149,316,44,5
10642,850620,401,17,1
10643,4217,2473,596,41
10644,149986,178,6,0
10645,123811,993,32,9
10646,3363,17,0,0
10647,55609,419,13,0
10648,9267,477,39,5
10649,6305,296,20,0
10650,952,128,2,1
10651,339669,279,7,0
10652,114885,1070,6,1
10653,115827,49,4,1
10654,171017,165,5,0
10655,158471,192,1,3
10656,285141,50,0,0
10657,28970,619,86,3
10658,65969,2,0,0
10659,120939,929,22,2
10660,948,359,13,2
10661,11194,46,7,0
10662,84273,184,17,1
10663,51574,1888,184,43
10664,7760,265,6,1
10665,115196,164,0,0
10666,59277,729,13,4
10667,60385,432,4,0
10668,5375,211,3,4
10669,5348,111,0,0
10670,11183,1419,59,8
10671,27242,1002,9,1
10672,375260,903,1,0
10673,83849,757,1,0
10674,16969,50,3,0
10675,1056,54,1,0
10676,6480,26,0,1
10677,283208,243,24,2
10678,2589,1172,9,1
10679,2913,358,4,0
10680,85363,1277,172,19
10681,856423,548,0,0
10682,7873,276,8,0
10683,54987,195,6,0
10684,83752,1007,14,2
10685,6678,572,32,9
10686,80907,34,0,0
10687,1438,176,7,0
10688,2253,19,0,0
10689,50865,69,0,0
10690,51231,282,14,1
10691,3936,885,46,4
10692,100131971,531,0,2
10693,51282,616,179,19
10694,55888,74,4,1
10695,25830,47,1,0
10696,10934,223,12,0
10697,93621,458,134,3
10698,23347,1026,28,4
10699,214791,11,0,0
10700,55839,78,1,9
10701,79801,1153,68,59
10702,58526,63,3,0
10703,140733,129,0,1
10704,677824,28,0,0
10705,170692,29,0,0
10706,3698,425,5,2
10707,3929,307,22,1
10708,3078,56,1,1
10709,56399,200,9,1
10710,2541472,78,0,2
10711,84141,33,0,0
10712,7484,36,1,0
10713,51478,37,7,20
10714,92017,6,0,0
10715,10587,238,21,3
10716,9205,1020,5,1
10717,118424,770,24,1
10718,338917,514,15,6
10719,21985,230,2,0
10720,79257,304,1,2
10721,2048,792,124,13
10722,100350337,12,1,0
10723,26515,32,7,2
10724,9947,116,9,1
10725,9853,772,41,2
10726,284131,83,9,0
10727,9399,958,4,1
10728,114766,0,0,0
10729,66002,59,0,0
10730,85021,452,33,1
10731,116835,153,3,0
10732,139324,363,13,0
10733,4150,1188,23,8
10734,209416,215,11,1
10735,159296,54,2,0
10736,1350,275,15,8
10737,3746,47,7,0
10738,6571,86,0,1
10739,7881,1766,13,1
10740,421202,13,0,0
10741,116987,1597,16,1
10742,2983,1096,43,4
10743,124930,538,3,0
10744,1803,36,22,0
10745,79966,131,1,0
10746,254170,512,1,4
10747,26230,572,10,2
10748,100128525,151,11,1
10749,225,35,0,0
10750,339231,326,6,0
10751,84952,439,0,5
10752,64785,243,39,6
10753,9253,1938,58,7
10754,51561,10,0,0
10755,8448,53,2,0
10756,79809,19,1,0
10757,256369,234,18,0
10758,139886,401,1,0
10759,8638,101,7,0
10760,51621,241,10,0
10761,59286,239,17,0
10762,29953,16,0,0
10763,9334,931,36,5
10764,518,523,1,0
10765,23031,1350,172,12
10766,19349,6,1,0
10767,2982,1004,63,7
10768,91368,93,9,0
10769,8416,316,2,0
10770,6649,355,116,26
10771,81831,946,55,3
10772,64418,53,1,0
10773,7515,1733,294,22
10774,5150,92,31,0
10775,54853,2487,20,3
10776,140461,1357,45,6
10777,284355,317,14,0
10778,440093,492,43,1
10779,201595,652,83,8
10780,6442,51,9,3
10781,10725,84,1,0
10782,55329,589,29,5
10783,79745,263,1,0
10784,4680,187,0,0
10785,1087,3,0,0
10786,22350,59,2,0
10787,29915,138,3,2
10788,64422,581,77,6
10789,54108,1228,45,5
10790,1028,723,26,13
10791,18750,35,0,0
10792,9768,200,15,0
10793,253943,648,5,0
10794,27289,69,3,0
10795,3321,262,2,0
10796,158399,402,12,0
10797,119559,544,3,0
10798,26036,883,48,8
10799,212,130,4,10
10800,64064,105,19,7
10801,155382,86,0,0
10802,644739,90,0,0
10803,56941,267,22,0
10804,51496,879,10,1
10805,55275,565,32,3
10806,253143,389,24,0
10807,254528,1,0,0
10808,221092,1573,184,45
10809,51292,196,3,0
10810,3955,1000,2,2
10811,5081,892,31,2
10812,474343,506,32,2
10813,144097,643,10,2
10814,57531,291,134,0
10815,192176,32,3,0
10816,856079,206,0,0
10817,53335,1550,74,6
10818,439936,12,0,0
10819,71236,119,0,0
10820,11153,35,0,0
10821,583,215,44,3
10822,29109,861,109,8
10823,200350,573,24,9
10824,11123,144,5,1
10825,100653323,9,0,0
10826,57595,1184,15,2
10827,130399,142,3,2
10828,55248,78,12,0
10829,74081,109,7,0
10830,689805,0,0,0
10831,23211,429,21,1
10832,4901,11,0,0
10833,84922,7,0,0
10834,5786,531,18,3
10835,170762,242,37,11
10836,55194,40,0,0
10837,26934,536,167,1
10838,10686,901,2,0
10839,4048,1231,39,6
10840,54629,57,35,0
10841,1879,119,8,0
10842,222658,581,1,0
10843,281427,381,0,2
10844,55256,1029,20,0
10845,51427,107,0,0
10846,55707,1148,22,6
10847,56952,225,15,0
10848,94134,900,7,1
10849,91661,234,8,2
10850,401509,29,0,0
10851,51171,312,21,1
10852,29990,296,3,0
10853,53343,1067,36,17
10854,493,577,115,10
10855,9118,713,37,3
10856,160851,138,6,14
10857,257068,114,32,84
10858,93,309,57,16
10859,100431172,0,0,0
10860,176,58,8,0
10861,1187,750,36,3
10862,10750,366,11,0
10863,378,1978,119,18
10864,49854,123,7,0
10865,2487,48,2,0
10866,3005,1637,70,12
10867,1950,346,30,3
10868,66131,221,46,2
10869,127833,47,0,0
10870,79719,287,18,2
10871,820909,25,0,0
10872,163071,224,10,1
10873,1084,35,0,0
10874,80176,1360,61,6
10875,79693,231,5,1
10876,10879,315,6,1
10877,23241,146,10,0
10878,119392,346,20,0
10879,23753,808,50,2
10880,284751,71,3,0
10881,2650,25,0,2
10882,2230,130,18,0
10883,79804,55,0,0
10884,5440,2227,75,105
10885,203523,190,0,2
10886,342096,884,156,3
10887,23379,186,12,0
10888,474344,958,3,1
10889,1620,894,79,4
10890,1908,1,0,0
10891,2764,1040,36,9
10892,4593,15,0,0
10893,64943,553,9,0
10894,51659,295,43,4
10895,58527,38,0,0
10896,283489,317,70,6
10897,2246,587,64,7
10898,39203,1,0,0
10899,100287902,12,0,0
10900,353274,89,2,0
10901,57530,595,19,7
10902,1534,69,11,1
10903,5612,858,36,1
10904,255027,286,0,0
10905,84947,914,1,1
10906,9829,236,4,1
10907,26038,227,4,9
10908,92822,159,2,0
10909,5992,281,2,0
10910,94086,51,8,0
10911,23239,377,28,1
10912,56901,269,10,1
10913,4245,80,7,2
10914,10678,134,72,4
10915,63929,149,0,0
10916,9103,558,10,7
10917,1490006,212,0,2
10918,84153,163,10,1
10919,7884,346,10,0
10920,3904,239,0,0
10921,55916,1273,24,3
10922,100526737,442,9,1
10923,8618,563,131,4
10924,7699,82,0,0
10925,55024,322,5,1
10926,10243,455,81,2
10927,20384,18,0,0
10928,68197,140,0,0
10929,11167,239,22,0
10930,57648,283,23,0
10931,39753,1,0,0
10932,2137,401,15,4
10933,90441,1764,164,17
10934,51130,884,128,4
10935,9350,548,10,2
10936,245972,323,23,0
10937,90007,845,4,2
10938,1237,0,0,0
10939,7786,606,45,4
10940,84335,247,3,1
10941,4660,582,25,2
10942,12125,174,4,2
10943,15902,83,1,0
10944,392307,55,0,0
10945,55748,903,99,23
10946,51305,264,1,0
10947,64857,331,1,2
10948,6450,4,0,0
10949,422169,56,0,0
10950,55333,1292,56,5
10951,9209,1351,66,25
10952,64834,317,5,2
10953,168620,96,0,0
10954,90249,29,0,0
10955,9423,6,2,0
10956,255104,7,0,0
10957,54518,484,45,8
10958,54106,419,34,1
10959,5817,1226,46,9
10960,7920,593,92,1
10961,161742,630,115,2
10962,56204,107,0,0
10963,79631,172,31,7
10964,84631,13,0,0
10965,5029,1638,11,2
10966,2703361,10,0,0
10967,11138,133,1,0
10968,12468,350,22,8
10969,6318,666,44,4
10970,883,1215,8,2
10971,148327,937,6,0
10972,12345,215,1,0
10973,3266,60,3,0
10974,85409,712,18,3
10975,51566,668,34,4
10976,26155,2268,137,54
10977,414325,2,1,0
10978,65220,455,8,6
10979,56606,2,0,0
10980,3811,504,20,1
10981,2245,191,10,0
10982,2001,55,5,0
10983,83714,87,3,0
10984,8516,108,6,0
10985,874,753,10,3
10986,148413,197,0,0
10987,2733,645,16,12
10988,57553,519,40,3
10989,84916,1402,37,3
10990,26754,349,1,1
10991,136319,1379,77,5
10992,22864,1344,35,11
10993,854553,0,0,0
10994,81671,856,2,2
10995,153129,111,5,4
10996,7367,32,2,21
10997,339230,593,14,2
10998,59008,615,17,18
10999,5830,1254,461,16
11000,11146,984,71,5
11001,1663,107,15,0
11002,26750,71,4,0
11003,22932,169,0,0
11004,124446,43,0,0
11005,66922,382,5,2
11006,90637,135,3,0
11007,5003,1,0,0
11008,9022,1178,51,2
11009,6728,1715,29,8
11010,7289,493,15,1
11011,23533,250,6,1
11012,22944,200,3,0
11013,23207,28,0,0
11014,27173,645,5,0
11015,3783704,46,0,0
11016,282679,2,0,0
11017,55095,1130,17,5
11018,26223,325,0,0
11019,57706,252,5,5
11020,12704,124,5,0
11021,10497,271,31,4
11022,537,344,17,0
11023,57515,200,19,0
11024,67857,468,82,4
11025,55225,22,0,0
11026,5354,254,50,6
11027,64651,834,3,0
11028,19385,103,4,2
11029,84299,1018,21,6
11030,76464,69,0,4
11031,8518,1521,364,22
11032,55757,264,1,1
11033,154807,923,13,2
11034,54850,893,97,5
11035,2703462,53,0,1
11036,10466,849,42,8
11037,856731,313,0,2
11038,114991,676,7,1
11039,83786,1860,10,1
11040,57396,654,37,3
11041,27092,112,34,0
11042,57380,145,7,0
11043,3047,887,10,3
11044,127733,1238,2,4
11045,57661,137,2,0
11046,64232,5,0,0
11047,7570,1100,23,3
11048,686,637,10,1
11049,57556,102,0,0
11050,11092,558,22,3
11051,1429,347,21,0
11052,78999,503,14,6
11053,63904,345,8,2
11054,29080,671,24,1
11055,3060,3,0,0
11056,7070,506,46,7
11057,632,79,2,0
11058,387923,104,9,0
11059,51665,178,13,1
11060,312,145,1,0
11061,51455,919,19,4
11062,9806,8,0,0
11063,50859,2,1,0
11064,116211,76,1,0
11065,54549,461,5,0
11066,400673,252,18,4
11067,10219,25,0,0
11068,5076,172,26,1
11069,4669,290,9,2
11070,256130,4,0,0
11071,11276,673,24,5
11072,100506736,41,0,0
11073,29082,593,64,24
11074,6414,132,1,0
11075,22980,365,19,1
11076,2653,282,5,2
11077,27243,390,122,24
11078,3800,1074,52,8
11079,19173,1043,178,106
11080,317719,4,0,0
11081,1585,30,0,0
11082,1292,468,28,0
11083,71458,5,0,0
11084,5531,2107,288,36
11085,8226,171,6,0
11086,80213,101,12,0
11087,7263,155,8,2
11088,8905,630,32,6
11089,6574,1350,8,3
11090,27148,230,15,0
11091,84640,89,0,0
11092,84572,96,9,0
11093,1392,83,0,0
11094,55423,19,0,0
11095,83692,315,33,1
11096,916,247,61,0
11097,159686,1106,10,1
11098,23369,250,2,0
11099,60676,126,3,0
11100,407823,55,1,0
11101,7862,446,42,8
11102,16452,55,1,0
11103,145389,220,7,0
11104,55503,600,19,6
11105,60343,197,0,0
11106,4490,40,1,0
11107,29122,164,25,1
11108,225164,404,81,10
11109,64006,70,0,3
11110,55295,389,44,1
11111,285908,208,20,2
11112,54952,17,0,0
11113,81035,981,15,0
11114,2016,27,0,0
11115,286749,86,19,0
11116,9374,676,28,10
11117,65056,719,30,2
11118,22,1376,48,8
11119,2946,51,1,2
11120,2703359,82,1,0
11121,84274,460,3,0
11122,2824,511,3,0
11123,115548,495,12,11
11124,3290,37,10,0
11125,89944,88,12,0
11126,256435,20,0,0
11127,4902,4,0,0
11128,7399,71,0,0
11129,10536,53,4,0
11130,143279,131,0,0
11131,852305,198,0,0
11132,54836,26,0,0
11133,225689,279,28,3
11134,348262,105,0,0
11135,5288,7,0,0
11136,5106,532,75,16
11137,669,242,41,7
11138,4352,202,9,2
11139,54437,143,5,0
11140,51499,672,5,4
11141,439935,48,0,0
11142,201456,345,5,1
11143,54221,40,1,0
11144,3985,564,69,2
11145,1482,560,39,5
11146,115703,66,0,0
11147,65251,97,0,0
11148,83953,52,0,0
11149,11188,232,8,1
11150,284837,60,0,2
11151,98985,46,6,1
11152,6750,9,0,0
11153,6755,22,3,0
11154,135293,1195,78,0
11155,974,235,1,0
11156,7114,917,143,4
11157,20226,67,1,0
11158,23140,204,39,3
11159,8550,1535,75,17
11160,234699,152,14,3
11161,6482,30,19,6
11162,3662,306,53,3
11163,10481,506,28,0
11164,2523,62,1,2
11165,23071,2086,300,23
11166,54754,227,6,0
11167,1271,397,18,7
11168,6100,1303,12,3
11169,129450,20,0,0
11170,65094,151,0,0
11171,851810,401,4,0
11172,26160,47,1,0
11173,22084,21,0,0
11174,55915,1356,23,2
11175,22931,608,38,4
11176,7096,78,4,0
11177,11201,811,3,1
11178,4618,134,0,2
11179,55629,673,25,8
11180,18140,89,1,0
11181,853333,189,0,0
11182,80346,213,4,0
11183,1363,237,42,0
11184,9832,143,17,0
11185,5996,948,7,1
11186,10468,104,1,0
11187,653,9,0,0
11188,5589,1097,126,8
11189,121260,23,1,0
11190,3720,1148,22,7
11191,121536,1799,49,8
11192,51061,2024,198,8
11193,54633,420,13,6
11194,60592,289,22,0
11195,57480,255,8,5
11196,80772,81,7,0
11197,1485,136,15,3
11198,3360,192,0,2
11199,5207,393,7,1
11200,5209,1646,23,5
11201,728386,360,0,0
11202,54980,98,1,0
11203,9265,55,4,0
11204,374407,116,3,0
11205,94039,248,10,1
11206,65082,262,22,1
11207,11000,45,1,0
11208,23064,797,55,6
11209,80333,926,10,6
11210,201292,345,9,0
11211,5101,889,12,0
11212,338412,191,0,0
11213,388474,23,0,0
11214,494143,914,3,0
11215,15525,58,0,0
11216,135114,903,0,0
11217,147808,159,6,1
11218,76108,168,1,0
11219,64184,21,0,0
11220,3458,360,5,4
11221,6609,749,20,2
11222,11101,99,3,1
11223,11807,6,0,0
11224,22795,414,98,5
11225,4101,480,3,1
11226,55196,45,3,0
11227,51702,279,9,0
11228,9927,264,6,1
11229,54622,219,16,0
11230,9990,50,0,0
11231,12168,86,0,0
11232,10370,590,23,5
11233,200539,6,0,0
11234,401190,369,0,0
11235,8787,130,5,0
11236,56141,938,0,0
11237,6284,164,21,0
11238,63958,22,0,0
11239,54910,686,48,1
11240,90557,37,0,0
11241,392255,145,1,1
11242,26298,969,5,0
11243,1474,116,15,1
11244,284688,39,3,0
11245,70675,318,3,1
11246,8633,27,0,0
11247,254173,540,23,0
11248,114784,388,1,2
11249,66895,101,11,1
11250,79862,655,31,0
11251,65979,1141,16,1
11252,1447,1292,86,5
11253,51032,245,20,0
11254,622,1007,10,1
11255,2209,78,9,0
11256,72114,19,0,0
11257,536654,3,0,0
11258,5924,18,0,0
11259,4922,73,5,0
11260,643677,342,1,0
11261,84263,743,27,0
11262,494119,266,35,2
11263,56000,1081,4,4
11264,3196,75,2,3
11265,10626,512,8,1
11266,3049,36,2,1
11267,317671,2,0,0
11268,84505,41,5,0
11269,146439,222,0,0
11270,55506,528,21,6
11271,55117,18,0,0
11272,23630,167,0,0
11273,347516,108,71,0
11274,125476,1074,21,15
11275,83442,981,5,0
11276,93100,605,74,6
11277,84938,116,1,0
11278,84838,226,54,2
11279,11279,1154,10,2
11280,7004,1409,200,14
11281,91404,96,2,0
11282,3579,277,112,2
11283,1718,638,27,4
11284,113510,77,2,0
11285,100137657,187,0,0
11286,6196,1185,130,24
11287,55088,95,3,0
11288,79369,185,5,3
11289,283871,111,2,0
11290,163702,6,0,0
11291,7177,135,0,0
11292,285180,22,0,0
11293,25012,28,0,0
11294,850317,560,0,0
11295,84920,44,12,0
11296,374,550,6,1
11297,23264,604,2,1
11298,55731,324,51,3
11299,112483,356,9,5
11300,57186,26,2,0
11301,25880,44,0,0
11302,6258,667,86,4
11303,644903,50,0,0
11304,157638,431,31,1
11305,9429,355,16,1
11306,9826,1250,55,4
11307,69654,268,20,12
11308,125965,325,27,9
11309,222068,929,40,3
11310,100506658,454,80,3
11311,2206,1034,6,3
11312,79830,205,17,0
11313,84871,6,0,0
11314,126374,158,9,0
11315,51260,509,11,2
11316,410,223,56,2
11317,196264,25,0,0
11318,55558,541,134,2
11319,5798,109,10,1
11320,23529,9,0,0
11321,16706,97,0,0
11322,727837,352,2,0
11323,414664,131,0,0
11324,84908,17,0,0
11325,58480,171,1,0
11326,254359,132,0,0
11327,3294,27,12,20
11328,291081,27,0,0
11329,1635,361,44,8
11330,401,346,9,2
11331,8929,9,0,0
11332,55672,379,0,0
11333,285172,206,0,0
11334,29101,1035,50,6
11335,28299,122,0,0
