,id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10
8407,9255,3299,3629,23,5489,337,639,265,73,1,19,4
8408,55359,13,0,0,724,0,0,0,0,0,0,0
8409,7574,228,5,0,794,0,2,0,0,0,0,0
8410,50944,558,125,2,1092,0,7,12,0,0,0,0
8411,51274,420,273,2,773,3,4,6,0,0,0,0
8412,58508,1183,427,0,1070,27,14,95,22,3,0,2
8413,55505,658,165,2,1408,0,21,20,0,0,0,0
8414,80755,1207,995,5,1389,180,55,83,36,4,2,2
8415,10580,2314,1567,11,3038,89,166,49,3,0,0,0
8416,29899,420,158,1,354,0,9,4,0,0,0,0
8417,132430,113,25,1,87,0,2,0,0,0,0,0
8418,1186,772,508,11,1235,21,12,14,0,0,0,0
8419,112714,718,135,0,1572,0,15,14,0,0,0,0
8420,10471,870,449,2,1513,0,27,89,7,2,8,0
8421,63939,170,78,0,277,3,5,0,0,0,0,0
8422,125972,120,14,0,61,0,0,0,0,0,0,0
8423,10965,5665,357,3,798,2,1139,0,0,0,0,0
8424,23155,246,40,0,1080,0,5,0,0,0,0,0
8425,6567,721,866,5,213,446,9,0,0,0,0,0
8426,9555,2759,1477,6,4833,127,60,160,22,3,0,1
8427,4204,3257,3179,27,2683,556,56,70,20,3,0,0
8428,25803,470,103,0,435,21,5,1,0,0,0,0
8429,55454,343,333,0,420,55,1,10,6,1,4,0
8430,728116,188,4,0,196,0,8,0,0,0,0,0
8431,170463,286,84,0,133,1,2,24,11,0,3,1
8432,79586,209,62,0,582,1,3,1,0,0,0,0
8433,25865,1054,434,0,3086,0,13,42,0,0,0,0
8434,2831,31,2,0,99,0,1,0,0,0,0,0
8435,4486,913,120,2,1748,0,9,37,0,3,0,0
8436,93034,380,160,28,1025,52,1,9,22,3,0,1
8437,956,152,44,3,197,0,7,27,0,0,2,0
8438,69875,3,0,0,0,0,0,0,0,0,0,0
8439,5481,1755,621,1,5326,18,42,77,0,1,0,0
8440,92342,1657,1066,2,2291,119,89,30,4,9,0,0
8441,6731,2101,901,5,4788,51,71,80,8,1,0,0
8442,27158,570,122,0,858,0,2,3,0,0,0,0
8443,26073,1176,530,0,4163,18,41,17,0,0,0,0
8444,16402,915,423,24,690,64,19,24,9,1,0,0
8445,27177,38,0,0,0,0,0,0,0,0,0,0
8446,121278,146,7,0,72,0,4,5,1,2,0,0
8447,6999,890,691,1,1568,91,7,11,5,0,0,0
8448,5099,726,294,1,1262,7,23,7,0,0,0,0
8449,100131997,456,68,1,2896,0,20,8,0,0,0,0
8450,91647,1353,1236,5,3489,166,25,13,4,2,0,0
8451,2348,231,29,0,400,0,3,0,0,0,0,0
8452,404734,494,52,0,738,0,18,5,0,0,0,0
8453,10180,1410,929,11,2549,27,44,15,1,0,0,0
8454,2244,505,222,1,515,11,10,4,3,0,0,0
8455,18073,31,0,0,13,0,0,0,0,0,0,0
8456,699,966,1637,2,1240,117,21,95,37,4,2,0
8457,374897,264,59,1,188,2,6,0,0,0,0,0
8458,2703435,151,3,0,367,0,6,0,0,0,0,0
8459,29386,58,0,0,49,0,0,0,0,0,0,0
8460,546,2967,2508,11,3001,381,95,136,36,6,4,1
8461,94240,527,64,0,1305,0,8,1,0,0,0,0
8462,51667,782,77,0,2059,3,25,24,0,0,0,0
8463,121506,133,0,1,79,0,4,0,0,0,0,0
8464,64144,658,405,1,516,16,8,18,9,1,0,0
8465,8028,555,189,0,968,0,15,9,0,0,0,0
8466,8674,682,537,0,1116,33,6,66,24,2,0,0
8467,9341,1354,960,4,2227,91,11,164,22,1,0,0
8468,6457,2081,3004,10,1854,1195,25,59,60,3,4,0
8469,140545,869,347,3,2316,25,11,79,20,2,7,1
8470,284365,824,1522,15,1666,121,27,17,14,0,0,0
8471,10993,167,22,2,104,2,2,7,0,0,0,0
8472,143162,44,1,0,24,0,0,0,0,0,0,0
8473,548593,1400,968,2,2243,75,46,132,7,7,0,0
8474,140462,1117,279,2,1438,0,22,16,0,0,0,0
8475,8341,957,303,1,1746,14,18,6,0,1,0,0
8476,232791,215,28,0,115,1,2,29,1,1,2,1
8477,10766,438,56,1,2751,0,13,12,1,1,0,0
8478,29803,716,178,0,1645,0,21,5,0,1,0,0
8479,10913,353,288,1,413,10,4,4,1,0,0,0
8480,285590,205,16,0,1086,0,4,3,0,0,0,0
8481,51293,550,46,1,339,1,6,0,0,0,0,0
8482,441250,18,0,0,28,0,0,0,0,0,0,0
8483,9098,241,25,0,849,0,6,0,0,0,0,0
8484,55032,296,35,0,221,0,2,1,0,0,0,0
8485,388,763,278,0,1622,4,23,16,0,1,0,0
8486,6660,1057,371,2,3290,0,36,26,0,0,0,0
8487,9328,1659,1010,2,5011,13,32,83,0,0,4,0
8488,126526,346,15,0,439,0,18,6,0,0,0,0
8489,1793,1164,1066,9,1578,34,24,129,11,4,6,0
8490,340371,60,1,0,40,0,2,0,0,0,0,0
8491,131474,601,414,2,572,61,15,4,1,0,0,0
8492,5957,218,26,0,174,0,5,1,0,0,0,0
8493,6624,2718,3561,15,4053,399,49,91,48,3,0,0
8494,56965,189,14,0,137,0,5,8,0,0,0,0
8495,375341,449,47,0,1065,0,9,8,0,1,0,0
8496,2891,753,314,1,877,13,5,14,1,0,0,0
8497,11319,1126,401,3,1220,28,45,11,2,0,0,0
8498,85509,1350,210,1,983,9,17,369,16,17,4,1
8499,7068,2233,2934,20,4723,466,60,171,44,2,0,0
8500,7003,791,264,2,999,4,18,29,2,1,0,0
8501,900,1233,328,3,3146,5,24,25,0,0,0,0
8502,51176,1360,1383,2,2146,240,23,61,3,2,0,0
8503,4597,1032,754,1,663,146,4,92,53,1,7,1
8504,9839,1020,285,1,3092,2,29,169,0,3,1,2
8505,81848,319,24,0,681,0,5,1,0,0,0,0
8506,26370,914,906,0,865,132,21,8,3,0,0,0
8507,57486,300,80,0,752,0,10,0,0,0,0,0
8508,23270,545,80,3,934,0,6,0,0,0,0,0
8509,6494,2434,38,1,1270,0,87,234,0,39,1,0
8510,11001,612,613,3,943,96,12,23,20,1,1,1
8511,112398,436,83,0,872,0,7,11,0,0,0,0
8512,146691,804,89,0,3200,0,18,11,0,0,0,0
8513,9569,871,133,1,2183,0,17,13,0,0,0,0
8514,10451,1249,1234,17,3294,32,21,972,20,4,9,0
8515,4158,66,28,4,55,0,1,0,0,0,0,0
8516,494470,402,20,1,1644,0,10,7,0,0,0,0
8517,7111,1307,1506,28,1514,262,17,176,74,15,15,2
8518,8911,80,2,0,249,0,1,0,0,0,0,0
8519,3992,180,55,1,83,0,3,12,0,0,0,0
8520,79961,600,84,0,217,0,73,1,0,2,0,0
8521,10914,1909,855,2,3477,52,61,75,5,2,0,0
8522,1652,216,4,0,574,0,2,0,0,0,0,0
8523,56160,228,31,0,185,0,3,18,0,0,1,2
8524,313173,20,0,0,26,0,0,0,0,0,0,0
8525,1604,660,168,3,433,4,18,8,0,0,0,0
8526,2822,180,23,0,504,0,1,3,0,0,0,0
8527,25019,101,0,0,381,0,0,0,0,0,0,0
8528,55049,328,32,0,867,0,6,3,0,0,0,0
8529,11133,432,267,0,1444,104,10,8,1,3,0,0
8530,7390,427,86,0,556,5,7,2,0,0,0,0
8531,51364,207,38,0,697,0,5,2,0,0,0,0
8532,269702,391,183,0,225,2,4,0,0,0,0,0
8533,4512,861,302,7,1153,0,40,66,0,10,0,0
8534,2014,158,92,0,225,9,1,1,1,0,0,0
8535,17444,351,1,0,1160,0,6,7,0,1,0,0
8536,259266,1333,557,3,1469,42,22,9,0,0,0,0
8537,10803,0,0,0,0,0,0,0,0,0,0,0
8538,6370,19,1,0,3,0,0,0,0,0,0,0
8539,3758,355,35,0,779,0,8,3,0,0,0,0
8540,586,564,483,1,502,91,6,10,12,0,0,0
8541,84678,699,267,2,850,8,13,3,4,1,0,0
8542,933,463,182,0,1004,6,2,30,0,0,0,0
8543,11252,1235,612,1,1922,27,21,49,1,1,0,0
8544,55608,483,86,1,1168,0,8,1,0,0,0,0
8545,29781,1101,2377,4,3287,140,28,30,29,2,4,0
8546,6392,102,0,0,35,0,1,30,0,1,1,1
8547,374383,107,65,1,149,4,2,2,0,0,0,0
8548,3778,467,70,0,700,0,12,7,0,0,0,0
8549,1463,98,7,0,57,0,0,3,0,0,0,0
8550,5546,898,225,0,2259,20,32,38,5,0,1,0
8551,6811,1976,2981,13,2780,333,23,259,45,2,2,0
8552,54734,152,7,0,673,0,5,0,0,0,0,0
8553,5271,318,37,0,216,0,7,1,0,0,0,0
8554,64094,49,3,0,23,0,0,0,0,0,0,0
8555,387264,1188,179,15,295,26,28,68,1,5,1,0
8556,177335,42,0,0,354,0,2,0,0,0,0,0
8557,291553,46,0,0,9,0,0,0,0,0,0,0
8558,851561,15,0,0,0,0,0,0,0,0,0,0
8559,64149,147,6,0,30,0,6,0,0,0,0,0
8560,89853,515,67,0,650,7,0,2,1,0,0,0
8561,1845,674,61,1,2665,0,16,15,0,0,0,0
8562,3744,60,4,0,185,0,1,2,0,0,0,0
8563,51272,671,288,0,946,2,5,67,6,2,0,0
8564,1760,500,57,0,673,0,6,0,0,0,0,0
8565,2960,1689,2515,3,4412,645,28,281,197,14,13,18
8566,1610,234,25,0,925,0,16,11,0,0,0,0
8567,148223,822,831,1,909,130,10,34,8,0,0,0
8568,3565,171,24,0,67,0,3,7,0,0,0,0
8569,56306,248,21,0,620,1,8,21,1,1,0,0
8570,9792,848,486,0,1821,91,11,8,1,0,0,0
8571,29078,476,24,0,526,0,36,10,0,1,0,0
8572,10563,54,2,0,10,0,0,1,0,0,0,0
8573,6363,30,8,1,299,0,0,1,0,0,0,0
8574,9166,241,4,0,1329,0,1,0,0,0,0,0
8575,63905,79,1,0,273,0,2,0,0,0,0,0
8576,10607,2056,1029,9,4562,87,61,187,26,11,4,0
8577,6645,934,2749,12,2941,180,11,14,14,2,1,1
8578,5813,1626,444,4,5208,7,57,75,1,1,0,0
8579,79444,1217,505,4,2321,52,19,33,7,0,0,0
8580,84850,4,0,0,76,0,0,0,0,0,0,0
8581,268932,5,0,0,0,0,0,0,0,0,0,0
8582,166929,95,29,0,60,0,1,0,0,0,0,0
8583,282974,121,7,0,444,0,2,2,0,0,0,0
8584,51204,461,72,2,2355,0,7,4,0,1,0,0
8585,79085,179,8,0,1370,0,2,2,0,0,0,0
8586,7026,1248,1456,3,1700,257,23,23,8,0,0,0
8587,51701,2052,2063,3,3371,347,35,51,10,0,0,0
8588,54941,910,630,1,2304,50,10,29,6,1,0,0
8589,3569,361,59,0,183,5,5,1,1,0,0,0
8590,3570,275,10,0,542,0,10,4,0,0,0,0
8591,3975,182,29,1,189,0,1,1,0,1,0,0
8592,8714,434,26,0,702,1,9,5,0,0,0,0
8593,8031,1000,332,0,3984,7,16,28,0,0,0,0
8594,8085,1159,452,1,2285,0,27,84,0,4,0,0
8595,9231,951,287,0,3051,0,13,17,0,2,0,0
8596,220213,379,12,0,2169,0,8,4,0,0,0,0
8597,339201,94,0,0,0,0,3,0,0,0,0,0
8598,3672,344,102,3,321,5,5,3,0,0,0,0
8599,11258,920,559,3,862,49,18,50,3,4,1,1
8600,4077,1115,682,2,2138,52,7,38,1,1,0,0
8601,5805,591,261,0,1748,1,16,7,0,0,0,0
8602,20637,705,122,0,684,2,24,47,1,1,0,0
8603,4499,198,9,0,623,0,25,1,0,1,0,0
8604,3931,285,163,3,256,23,0,3,1,0,0,0
8605,64600,79,44,0,63,1,2,0,0,0,0,0
8606,12461,1363,685,3,931,83,17,55,14,7,0,2
8607,116143,875,361,0,1729,20,16,35,0,0,0,0
8608,55900,403,34,0,1773,0,6,2,0,0,0,0
8609,27284,110,5,0,464,0,1,0,0,0,0,0
8610,3841,1444,430,2,1043,24,38,14,2,0,1,0
8611,94056,395,183,1,556,4,27,32,2,3,0,0
8612,10623,1655,819,1,2820,20,51,55,4,1,0,0
8613,66008,555,268,0,2063,18,13,9,0,0,0,0
8614,6997,464,510,1,387,73,4,8,15,0,0,0
8615,60344,134,19,1,50,0,4,0,0,0,0,0
8616,55540,145,8,0,112,0,2,0,0,0,0,0
8617,79018,206,34,2,120,1,3,8,0,0,0,0
8618,8720,366,94,0,1327,0,7,2,0,0,0,0
8619,282682,24,0,0,2,0,0,0,0,0,0,0
8620,284100,12,0,0,0,0,0,0,0,0,0,0
8621,66854,119,0,0,469,0,1,5,0,0,0,0
8622,54929,372,50,1,866,0,6,2,0,0,0,0
8623,54914,395,139,0,1445,3,12,5,0,0,0,0
8624,4035,2667,3049,17,3948,683,103,63,7,0,0,0
8625,132,287,26,0,127,7,3,5,0,0,0,0
8626,4837,148,13,0,1166,0,3,1,0,0,0,0
8627,440712,178,166,0,171,25,2,0,1,0,0,0
8628,84899,203,21,0,859,0,5,1,0,0,0,0
8629,81728,1,0,0,0,0,0,0,0,0,0,0
8630,100529063,102,5,0,342,0,1,2,0,0,0,0
8631,4179,287,49,0,555,0,9,7,0,0,0,0
8632,3707,574,274,2,778,21,6,38,19,15,0,7
8633,644945,312,62,0,386,5,5,2,0,0,0,0
8634,9722,683,358,0,3774,16,39,25,2,0,0,0
8635,57620,234,21,0,837,0,6,1,0,1,0,0
8636,353324,568,219,1,488,9,10,3,0,0,0,0
8637,58985,57,0,0,135,0,0,0,0,0,0,0
8638,494514,516,85,4,2425,0,25,16,0,4,0,0
8639,851752,274,6,0,742,0,12,0,0,0,0,0
8640,134147,648,369,0,988,23,21,1,0,0,0,0
8641,25970,738,57,1,1026,0,13,15,0,0,0,0
8642,2958,448,22,0,332,0,7,23,0,3,0,0
8643,57192,220,7,0,302,0,4,0,0,0,0,0
8644,4015,381,131,0,771,2,5,3,0,0,0,0
8645,11250,174,2,0,559,0,3,2,0,0,0,0
8646,64979,1976,47,0,377,0,43,1459,27,56,0,423
8647,7984,1250,1657,0,4203,41,17,17,4,1,0,0
8648,54828,1250,585,3,3326,23,20,33,0,0,0,0
8649,23334,202,11,0,521,0,5,0,0,0,0,0
8650,5860,1434,710,6,2045,72,17,20,5,2,0,0
8651,24675,6,0,0,0,0,0,0,0,0,0,0
8652,22821,152,20,0,1855,0,7,3,0,0,0,0
8653,56342,2498,2320,54,3258,19,69,10,1,2,0,0
8654,79056,127,14,0,396,0,9,0,0,0,0,0
8655,252983,538,179,0,143,11,1,0,1,0,0,0
8656,51430,429,143,1,569,4,11,4,0,0,0,0
8657,202018,59,7,0,138,0,1,0,0,0,0,0
8658,8689,2337,3011,18,2762,815,35,22,26,0,0,0
8659,1649,1974,2414,7,3094,889,30,122,61,0,2,1
8660,2876,742,167,0,819,0,15,42,0,8,0,0
8661,9805,234,24,0,152,0,0,1,0,0,0,0
8662,64689,597,129,0,1383,3,7,4,0,1,0,0
8663,7181,968,161,0,3387,0,23,113,0,5,0,0
8664,115992,992,910,5,1087,88,16,12,7,0,0,0
8665,23149,1014,601,2,3897,9,12,19,0,0,0,0
8666,167826,642,206,2,1523,3,15,12,0,0,0,0
8667,5876,987,1319,4,558,784,9,30,46,0,2,0
8668,266971,953,161,0,259,5,20,0,0,0,0,0
8669,12847,322,248,2,249,27,4,3,7,2,0,0
8670,51101,398,80,0,2931,0,7,8,0,0,0,0
8671,69556,216,23,0,113,0,0,5,0,0,0,0
8672,5465,2196,2265,11,2505,554,35,91,38,7,1,0
8673,66317,1092,391,2,1395,7,26,28,7,4,0,0
8674,80149,625,79,0,2975,0,14,16,0,0,0,0
8675,84726,898,378,2,2553,12,21,34,1,1,0,0
8676,51201,33,3,0,20,0,1,0,0,0,0,0
8677,9965,19,0,0,9,0,0,0,0,0,0,0
8678,157567,314,71,2,479,0,1,6,0,0,0,0
8679,81610,717,140,0,341,4,7,48,1,2,0,0
8680,11078,1236,255,2,3541,0,26,26,0,0,0,0
8681,7462,252,15,0,380,0,2,9,0,0,0,0
8682,65083,1357,240,2,2261,6,73,81,0,1,1,0
8683,4338,174,3,0,38,0,6,0,0,0,0,0
8684,64168,767,173,4,1830,14,3,8,0,0,0,0
8685,114793,439,66,0,2522,0,14,4,0,1,0,0
8686,1286,122,63,0,22,14,3,2,0,0,0,0
8687,4582,1702,2004,6,5311,90,25,114,16,1,3,0
8688,54495,166,9,0,1704,0,8,1,0,0,0,0
8689,2788,894,373,0,446,9,10,125,32,1,6,9
8690,2862,17,0,0,8,0,0,0,0,0,0,0
8691,51738,107,29,0,132,2,3,0,0,0,0,0
8692,71924,3473,2175,36,1325,252,37,12,7,8,0,0
8693,22906,949,306,0,812,12,40,3,0,0,0,0
8694,3613,1197,1223,9,463,227,13,31,54,17,0,1
8695,51095,1326,454,4,452,61,10,156,15,3,0,0
8696,6655,1288,314,5,3997,7,18,48,0,0,0,0
8697,57409,723,265,1,761,17,18,24,3,1,0,0
8698,55669,273,43,0,605,0,7,7,0,0,0,0
8699,891,4972,11420,88,5821,4924,70,445,328,8,10,0
8700,100290337,1127,363,0,2334,7,17,17,0,0,0,0
8701,29117,2150,2468,27,2909,670,28,112,74,15,1,0
8702,57562,5129,6975,38,3354,1777,130,154,88,1,9,0
8703,23613,1486,2128,3,1928,334,33,159,74,11,8,2
8704,2125,604,414,2,262,77,8,6,13,0,1,0
8705,64393,1235,545,1,2992,35,47,25,3,1,1,0
8706,5550,758,161,2,1106,6,25,10,0,2,0,0
8707,9338,1249,1046,3,1638,164,21,19,6,0,0,0
8708,5442,915,905,1,3159,44,38,16,1,0,0,0
8709,171169,89,3,0,89,0,1,0,0,0,0,0
8710,80262,884,761,7,2032,284,13,5,9,0,0,0
8711,7542,345,197,6,536,19,1,4,0,0,0,0
8712,9095,266,47,0,318,0,2,1,0,0,0,0
8713,79190,85,7,0,548,0,1,0,0,0,0,0
8714,9521,2039,1311,3,2682,71,89,190,39,3,19,5
8715,153328,400,23,1,736,0,9,0,0,0,0,0
8716,382010,221,55,0,117,3,4,1,0,0,0,0
8717,65117,728,123,0,2422,0,22,10,0,0,0,0
8718,65108,1585,1950,6,3720,76,70,30,12,2,0,0
8719,114907,340,51,0,282,0,7,6,0,0,0,0
8720,262,305,60,0,967,0,4,1,0,0,0,0
8721,51078,222,60,2,3146,0,6,3,0,0,0,0
8722,5218,533,141,0,1342,2,17,7,0,0,0,0
8723,90,1592,3608,15,1029,4971,25,104,172,2,8,2
8724,10714,601,217,0,3047,13,16,112,19,1,1,12
8725,4961527,4052,6126,44,5471,1251,53,428,107,7,14,1
8726,51132,1059,252,0,3236,1,23,28,1,0,0,0
8727,11056,1364,372,7,1871,37,48,49,8,2,1,0
8728,64328,1059,738,5,2304,32,29,10,0,0,0,0
8729,10509,19,1,0,1,0,0,0,0,0,0,0
8730,131566,301,24,0,1214,0,8,3,0,0,0,0
8731,84303,1329,1362,10,3460,75,21,173,29,3,1,0
8732,24413,115,5,0,102,0,0,0,0,0,0,0
8733,27306,103,41,0,25,8,3,8,6,0,0,0
8734,54964,96,3,0,295,0,3,0,0,0,0,0
8735,1209,290,54,0,1668,0,10,0,0,0,0,0
8736,93323,1258,1929,13,3505,283,19,149,45,4,3,0
8737,853715,130,0,0,1351,0,2,0,0,0,0,0
8738,54189,41,0,0,3,0,0,0,0,0,0,0
8739,12387,2359,890,13,779,23,28,9,5,0,0,0
8740,19704,18,0,0,10,0,0,0,0,0,0,0
8741,825,376,61,0,827,0,6,2,0,0,0,0
8742,129049,28,0,0,0,0,0,0,0,0,0,0
8743,909,1152,183,3,287,1,3,3,0,0,1,0
8744,26190,398,73,0,1572,0,10,10,0,0,0,0
8745,619565,36,0,0,402,0,1,0,0,0,0,0
8746,54883,114,1,0,86,0,0,0,0,0,0,0
8747,23125,149,18,0,500,0,1,1,0,0,0,0
8748,80007,251,18,0,2346,0,8,1,0,0,0,0
8749,18536,312,41,16,139,2,4,1,0,0,0,0
8750,84318,745,200,16,764,9,5,50,0,3,0,0
8751,563,494,52,1,795,3,18,0,0,0,0,0
8752,3984,1498,1269,0,2353,260,21,89,30,3,2,0
8753,54961,414,1572,0,735,2,6,0,1,0,0,0
8754,55269,2358,2842,5,5270,221,47,65,14,0,0,0
8755,23621,766,550,0,2691,51,16,29,1,0,0,0
8756,6404,315,78,0,438,3,5,4,2,0,0,0
8757,71752,495,98,0,321,4,15,5,0,1,0,0
8758,25934,305,63,0,328,0,5,0,0,0,0,0
8759,79088,522,159,1,1768,0,5,6,0,0,0,0
8760,10733,1669,1619,10,1824,298,27,68,34,3,2,0
8761,6909,295,26,0,735,0,7,1,0,0,0,0
8762,407043,55,0,0,437,0,2,0,0,0,0,0
8763,5926,3543,1198,13,2074,52,44,473,43,8,11,3
8764,26228,726,231,3,597,2,34,7,3,0,0,0
8765,6345,30,0,0,41,0,0,0,0,0,0,0
8766,238799,1360,1363,4,650,279,36,3,3,0,0,0
8767,23303,247,19,0,1449,0,4,2,0,0,0,0
8768,268281,62,2,0,81,0,1,5,0,0,0,0
8769,63035,396,59,0,777,0,8,6,0,0,0,0
8770,535,1291,1089,7,1627,91,82,46,5,1,0,0
8771,84448,99,2,1,64,0,1,0,0,0,0,0
8772,64714,715,335,3,1237,41,13,18,2,0,0,0
8773,9462,1310,533,1,3524,12,24,120,17,0,0,2
8774,26001,369,207,0,472,13,6,90,5,1,0,0
8775,51187,525,111,0,1904,2,17,11,4,0,0,0
8776,56983,258,36,3,470,0,1,2,0,0,0,0
8777,23063,1268,1012,0,1852,128,14,242,32,0,12,2
8778,7162,1976,608,32,1134,19,71,37,13,4,4,0
8779,140612,189,10,0,208,0,5,0,0,0,0,0
8780,53918,2419,2745,7,4777,144,35,43,8,0,0,0
8781,57646,3152,1983,8,2591,200,281,226,39,23,4,0
8782,13877,3144,1199,37,627,83,49,164,25,12,4,1
8783,9377,1660,1095,7,2554,20,69,93,3,8,0,0
8784,729852,75,1,0,83,0,1,0,0,0,0,0
8785,10051,2618,4364,18,3651,661,43,403,59,6,3,0
8786,3459,323,68,0,829,0,12,4,0,0,0,0
8787,51447,438,33,0,1798,0,10,6,0,0,0,0
8788,1415,146,11,0,377,2,4,1,1,0,0,0
8789,112939,1081,1508,3,1926,141,69,14,3,0,0,0
8790,67711,21,0,0,28,0,0,0,0,0,0,0
8791,122961,214,7,0,252,0,2,0,0,0,0,0
8792,26609,59,2,0,30,0,0,0,0,0,0,0
8793,5191,724,383,0,1185,33,13,37,2,10,2,0
8794,441150,270,12,0,557,0,5,1,0,1,0,0
8795,378698,17,0,0,6,0,0,0,0,0,0,0
8796,64100,305,74,0,461,6,8,6,0,0,0,0
8797,27342,1873,1691,6,4276,275,32,42,14,0,0,0
8798,8508,2175,2585,1,3863,398,51,82,32,2,0,0
8799,23588,625,145,0,1433,0,6,20,0,2,0,0
8800,7697,289,49,1,1250,0,9,4,0,0,0,0
8801,216274,479,142,3,288,9,5,6,1,1,0,0
8802,8302,309,38,5,34,3,0,1,2,0,0,0
8803,51329,1052,469,1,3335,13,18,30,0,1,0,0
8804,433759,138,1,0,212,0,7,1,0,0,0,0
8805,23274,55,0,0,12,0,0,0,0,0,0,0
8806,55509,738,330,5,780,44,5,61,26,1,1,1
8807,27072,418,162,0,594,37,4,18,5,0,2,1
8808,25780,908,291,15,2729,9,4,5,0,1,0,0
8809,3029,530,402,16,1523,38,29,9,3,0,0,0
8810,11197,237,6,0,229,0,11,0,0,0,0,0
8811,16534,56,1,0,69,0,0,0,0,0,0,0
8812,8529,192,4,0,929,0,1,3,0,1,0,0
8813,4072,97,0,0,34,0,0,0,0,0,0,0
8814,55297,266,32,0,462,0,2,0,0,0,0,0
8815,3700,224,1,0,78,0,1,0,0,0,0,0
8816,9711,1156,513,11,323,45,9,5,8,0,0,0
8817,5533,575,157,0,1979,3,7,10,1,0,0,0
8818,3745,511,159,0,714,18,3,0,2,0,0,0
8819,649,360,64,1,506,0,4,2,0,0,0,0
8820,4943,320,64,0,411,4,2,6,0,0,0,0
8821,78989,203,33,0,33,2,5,0,0,0,0,0
8822,7078,945,228,1,82,26,4,2,1,0,0,0
8823,117583,378,16,0,322,0,3,0,0,1,0,0
8824,6001,333,61,0,2977,0,8,10,0,0,0,0
8825,1300,151,1,0,109,0,2,0,0,0,0,0
8826,2661,844,673,1,1044,73,17,12,0,0,0,0
8827,54497,319,13,0,1786,0,11,5,0,0,0,0
8828,29589,75,0,0,269,0,9,0,0,0,0,0
8829,6531,308,24,0,285,0,8,0,0,0,0,0
8830,4626,340,205,0,292,6,12,0,0,0,0,0
8831,9922,319,45,0,354,0,6,0,0,0,0,0
8832,83637,722,390,0,573,56,5,42,5,1,0,0
8833,5260,109,10,0,183,0,1,9,0,0,0,0
8834,231670,616,137,0,317,0,35,1,0,0,0,0
8835,1441,723,114,2,1559,0,15,12,0,0,0,0
8836,5319,119,37,0,17,4,0,0,0,0,0,0
8837,4112,148,1,0,281,0,1,0,0,1,0,0
8838,5284,492,210,2,605,13,10,2,0,0,0,0
8839,293142,0,0,0,0,0,0,0,0,0,0,0
8840,5174,501,572,3,2543,337,11,46,18,1,0,0
8841,6277,872,199,0,1365,1,30,16,1,0,0,0
8842,57488,533,145,3,509,23,11,1,0,0,0,0
8843,6827,2088,1413,18,2401,13,90,27,3,1,0,0
8844,6616,772,543,1,2596,70,13,65,8,0,0,0
8845,6812,1365,1811,1,3654,340,16,61,14,1,0,0
8846,51522,508,304,2,836,23,9,0,0,0,0,0
8847,2572,501,432,6,358,51,8,3,2,0,0,0
8848,19241,341,14,1,813,0,10,3,0,0,0,0
8849,3155,523,396,2,395,35,14,5,2,1,0,0
8850,23180,75,2,0,145,0,0,0,0,0,0,0
8851,57690,787,250,4,2038,0,13,37,0,6,0,0
8852,79897,169,0,0,25,0,0,30,0,0,0,0
8853,10799,183,29,0,82,2,0,22,2,0,0,0
8854,57472,488,91,4,1301,1,11,43,1,4,0,0
8855,5151,58,4,41,126,0,2,0,0,1,0,0
8856,64745,859,370,10,2644,2,18,7,0,0,0,0
8857,83539,73,2,1,10,0,1,0,0,0,0,0
8858,8328,1513,1114,7,1997,78,16,15,0,0,0,0
8859,4745,97,5,0,176,0,3,0,0,0,0,0
8860,140886,25,1,0,8,0,0,0,0,0,0,0
8861,133619,1037,372,1,1541,28,38,8,1,0,0,0
8862,22589,789,368,2,573,26,12,10,3,0,0,0
8863,55623,1807,608,3,712,60,51,7,0,0,0,0
8864,10788,1203,245,2,2023,0,32,102,0,2,0,0
8865,119467,42,0,0,115,0,0,0,0,0,0,0
8866,399088,72,0,0,23,0,3,0,0,0,0,0
8867,84262,729,192,1,1958,0,17,67,0,1,0,0
8868,8743,508,144,0,1286,9,7,49,7,0,1,5
8869,25573,136,8,0,232,0,1,0,0,0,0,0
8870,84775,54,0,0,358,0,0,0,0,0,0,0
8871,2321,729,617,1,1365,14,13,24,7,0,0,0
8872,64839,129,22,0,89,0,2,2,0,0,0,0
8873,29495,125,15,0,271,0,2,0,0,0,0,0
8874,30707,19,0,0,0,0,0,0,0,0,0,0
8875,5268,1619,1029,9,2963,98,33,63,25,1,1,0
8876,6448,329,27,0,287,0,13,4,0,0,0,0
8877,5168,245,53,0,640,0,2,23,1,1,2,4
8878,5625,90,10,0,11,0,2,4,0,2,0,0
8879,7138,3417,4297,27,2702,790,67,36,23,0,0,0
8880,85016,353,21,0,1166,0,12,1,0,1,0,0
8881,9895,147,0,0,156,0,3,3,0,1,0,0
8882,57663,111,0,0,387,0,1,0,0,0,0,0
8883,56927,132,4,0,370,0,1,0,0,0,0,0
8884,69837,580,122,0,338,0,12,9,0,2,0,0
8885,2550,577,195,0,917,9,6,8,0,0,0,0
8886,11275,790,318,1,1026,0,14,16,0,0,0,0
8887,125228,154,5,0,359,0,5,0,0,0,0,0
8888,4625,921,981,0,1230,126,13,15,1,0,0,0
8889,57523,92,0,0,21,0,2,0,0,0,0,0
8890,27238,2906,2582,20,4598,189,49,677,66,5,11,1
